# Oscilloscope file ./20170703_501729.bin
# Channel 1
Time / s;Voltage / V
83.75;1.52
84;1.44
84.25;1.52
84.5;1.52
84.75;1.6
85;1.52
85.25;1.52
85.5;1.6
85.75;1.6
86;1.52
86.25;1.6
86.5;1.52
86.75;1.6
87;1.52
87.25;1.6
87.5;1.6
87.75;1.6
88;1.6
88.25;1.6
88.5;1.6
88.75;1.68
89;1.6
89.25;1.68
89.5;1.6
89.75;1.68
90;1.6
90.25;1.68
90.5;1.6
90.75;1.68
91;1.6
91.25;1.6
91.5;1.68
91.75;1.68
92;1.68
92.25;1.68
92.5;1.68
92.75;1.76
93;1.68
93.25;1.68
93.5;1.68
93.75;1.76
94;1.68
94.25;1.76
94.5;1.68
94.75;1.76
95;1.68
95.25;1.76
95.5;1.76
95.75;1.76
96;1.76
96.25;1.76
96.5;1.76
96.75;1.76
97;1.76
97.25;1.76
97.5;1.76
97.75;1.84
98;1.76
98.25;1.76
98.5;1.76
98.75;1.84
99;1.76
99.25;1.76
99.5;1.84
99.75;1.84
100;1.76
100.25;1.84
100.5;1.84
100.75;1.92
101;1.84
101.25;1.84
101.5;1.92
101.75;1.92
102;1.84
102.25;1.84
102.5;1.84
102.75;1.92
103;1.84
103.25;1.84
103.5;1.84
103.75;1.92
104;1.84
104.25;1.92
104.5;1.92
104.75;1.92
105;1.92
105.25;1.92
105.5;1.92
105.75;2
106;1.92
106.25;2
106.5;1.92
106.75;2
107;1.92
107.25;1.92
107.5;2
107.75;2
108;1.92
108.25;2
108.5;2
108.75;2
109;2
109.25;2
109.5;2
109.75;2.08
110;2
110.25;2.08
110.5;2
110.75;2.08
111;2
111.25;2.08
111.5;2
111.75;2.08
112;2
112.25;2.08
112.5;2.08
112.75;2.08
113;2
113.25;2.08
113.5;2.08
113.75;2.08
114;2.08
114.25;2.08
114.5;2.16
114.75;2.16
115;2.08
115.25;2.16
115.5;2.16
115.75;2.16
116;2.08
116.25;2.16
116.5;2.16
116.75;2.16
117;2.16
117.25;2.16
117.5;2.16
117.75;2.16
118;2.16
118.25;2.16
118.5;2.16
118.75;2.24
119;2.16
119.25;2.24
119.5;2.16
119.75;2.24
120;2.16
120.25;2.16
120.5;2.24
120.75;2.24
121;2.16
121.25;2.24
121.5;2.24
121.75;2.32
122;2.24
122.25;2.32
122.5;2.32
122.75;2.32
123;2.24
123.25;2.24
123.5;2.32
123.75;2.32
124;2.24
124.25;2.32
124.5;2.32
124.75;2.32
125;2.24
125.25;2.32
125.5;2.32
125.75;2.32
126;2.32
126.25;2.32
126.5;2.4
126.75;2.4
127;2.32
127.25;2.32
127.5;2.32
127.75;2.4
128;2.32
128.25;2.4
128.5;2.4
128.75;2.4
129;2.32
129.25;2.4
129.5;2.4
129.75;2.4
130;2.4
130.25;2.4
130.5;2.4
130.75;2.48
131;2.4
131.25;2.4
131.5;2.48
131.75;2.48
132;2.4
132.25;2.4
132.5;2.4
132.75;2.48
133;2.4
133.25;2.48
133.5;2.48
133.75;2.48
134;2.48
134.25;2.48
134.5;2.48
134.75;2.56
135;2.48
135.25;2.56
135.5;2.48
135.75;2.56
136;2.48
136.25;2.56
136.5;2.56
136.75;2.56
137;2.48
137.25;2.56
137.5;2.56
137.75;2.64
138;2.56
138.25;2.56
138.5;2.56
138.75;2.56
139;2.56
139.25;2.56
139.5;2.64
139.75;2.64
140;2.56
140.25;2.64
140.5;2.64
140.75;2.64
141;2.64
141.25;2.64
141.5;2.64
141.75;2.72
142;2.64
142.25;2.64
142.5;2.64
142.75;2.72
143;2.64
143.25;2.72
143.5;2.64
143.75;2.72
144;2.64
144.25;2.64
144.5;2.64
144.75;2.72
145;2.64
145.25;2.64
145.5;2.72
145.75;2.72
146;2.64
146.25;2.72
146.5;2.72
146.75;2.72
147;2.72
147.25;2.72
147.5;2.8
147.75;2.8
148;2.72
148.25;2.72
148.5;2.72
148.75;2.8
149;2.72
149.25;2.72
149.5;2.8
149.75;2.8
150;2.72
150.25;2.8
150.5;2.8
150.75;2.8
151;2.8
151.25;2.8
151.5;2.8
151.75;2.88
152;2.8
152.25;2.8
152.5;2.88
152.75;2.88
153;2.8
153.25;2.88
153.5;2.88
153.75;2.88
154;2.8
154.25;2.88
154.5;2.88
154.75;2.88
155;2.88
155.25;2.88
155.5;2.88
155.75;2.96
156;2.88
156.25;2.88
156.5;2.96
156.75;2.96
157;2.88
157.25;2.88
157.5;2.96
157.75;2.96
158;2.88
158.25;2.96
158.5;2.96
158.75;3.04
159;2.96
159.25;2.96
159.5;2.96
159.75;2.96
160;2.96
160.25;2.96
160.5;2.96
160.75;3.04
161;2.96
161.25;3.04
161.5;2.96
161.75;3.04
162;2.96
162.25;3.04
162.5;3.04
162.75;3.04
163;3.04
163.25;3.04
163.5;3.04
163.75;3.04
164;3.04
164.25;3.04
164.5;3.04
164.75;3.04
165;3.04
165.25;3.04
165.5;3.12
165.75;3.12
166;3.04
166.25;3.12
166.5;3.12
166.75;3.12
167;3.04
167.25;3.12
167.5;3.12
167.75;3.12
168;3.12
168.25;3.12
168.5;3.12
168.75;3.2
169;3.12
169.25;3.12
169.5;3.2
169.75;3.2
170;3.12
170.25;3.2
170.5;3.2
170.75;3.2
171;3.2
171.25;3.2
171.5;3.2
171.75;3.2
172;3.2
172.25;3.2
172.5;3.2
172.75;3.28
173;3.2
173.25;3.28
173.5;3.28
173.75;3.28
174;3.2
174.25;3.28
174.5;3.28
174.75;3.28
175;3.2
175.25;3.28
175.5;3.28
175.75;3.28
176;3.28
176.25;3.28
176.5;3.28
176.75;3.28
177;3.28
177.25;3.28
177.5;3.28
177.75;3.36
178;3.28
178.25;3.36
178.5;3.28
178.75;3.36
179;3.28
179.25;3.36
179.5;3.36
179.75;3.36
180;3.36
180.25;3.36
180.5;3.36
180.75;3.44
181;3.36
181.25;3.44
181.5;3.36
181.75;3.44
182;3.36
182.25;3.44
182.5;3.36
182.75;3.44
183;3.36
183.25;3.44
183.5;3.44
183.75;3.52
184;3.44
184.25;3.44
184.5;3.44
184.75;3.52
185;3.44
185.25;3.44
185.5;3.44
185.75;3.52
186;3.44
186.25;3.52
186.5;3.52
186.75;3.52
187;3.44
187.25;3.52
187.5;3.52
187.75;3.52
188;3.44
188.25;3.52
188.5;3.52
188.75;3.52
189;3.52
189.25;3.52
189.5;3.52
189.75;3.6
190;3.52
190.25;3.6
190.5;3.52
190.75;3.6
191;3.52
191.25;3.6
191.5;3.6
191.75;3.6
192;3.6
192.25;3.6
192.5;3.6
192.75;3.68
193;3.6
193.25;3.68
193.5;3.6
193.75;3.68
194;3.6
194.25;3.68
194.5;3.68
194.75;3.68
195;3.6
195.25;3.68
195.5;3.68
195.75;3.68
196;3.6
196.25;3.68
196.5;3.68
196.75;3.76
197;3.68
197.25;3.68
197.5;3.68
197.75;3.76
198;3.68
198.25;3.76
198.5;3.68
198.75;3.76
199;3.68
199.25;3.76
199.5;3.76
199.75;3.76
200;3.68
200.25;3.76
200.5;3.76
200.75;3.76
201;3.76
201.25;3.76
201.5;3.76
201.75;3.84
202;3.76
202.25;3.76
202.5;3.76
202.75;3.84
203;3.76
203.25;3.84
203.5;3.84
203.75;3.84
204;3.84
204.25;3.84
204.5;3.84
204.75;3.84
205;3.84
205.25;3.84
205.5;3.84
205.75;3.84
206;3.84
206.25;3.84
206.5;3.92
206.75;3.92
207;3.84
207.25;3.84
207.5;3.84
207.75;3.92
208;3.84
208.25;3.92
208.5;3.92
208.75;3.92
209;3.84
209.25;3.92
209.5;3.92
209.75;3.92
210;3.92
210.25;3.92
210.5;4
210.75;4
211;3.92
211.25;4
211.5;4
211.75;4
212;3.92
212.25;4
212.5;4
212.75;4
213;4
213.25;4
213.5;4
213.75;4.08
214;4
214.25;4
214.5;4
214.75;4.08
215;4
215.25;4.08
215.5;4
215.75;4.08
216;4
216.25;4.08
216.5;4.08
216.75;4.08
217;4.08
217.25;4.08
217.5;4.08
217.75;4.08
218;4.08
218.25;4.08
218.5;4.08
218.75;4.16
219;4.08
219.25;4.08
219.5;4.16
219.75;4.16
220;4.08
220.25;4.08
220.5;4.16
220.75;4.16
221;4.08
221.25;4.16
221.5;4.16
221.75;4.16
222;4.16
222.25;4.16
222.5;4.16
222.75;4.24
223;4.16
223.25;4.16
223.5;4.16
223.75;4.24
224;4.16
224.25;4.24
224.5;4.24
224.75;4.24
225;4.16
225.25;4.16
225.5;4.24
225.75;4.32
226;4.24
226.25;4.24
226.5;4.24
226.75;4.32
227;4.24
227.25;4.32
227.5;4.24
227.75;4.32
228;4.24
228.25;4.32
228.5;4.32
228.75;4.32
229;4.32
229.25;4.32
229.5;4.32
229.75;4.32
230;4.24
230.25;4.32
230.5;4.32
230.75;4.4
231;4.32
231.25;4.32
231.5;4.32
231.75;4.4
232;4.32
232.25;4.32
232.5;4.4
232.75;4.4
233;4.32
233.25;4.4
233.5;4.4
233.75;4.4
234;4.32
234.25;4.4
234.5;4.4
234.75;4.48
235;4.4
235.25;4.4
235.5;4.4
235.75;4.48
236;4.4
236.25;4.4
236.5;4.4
236.75;4.48
237;4.4
237.25;4.48
237.5;4.48
237.75;4.48
238;4.48
238.25;4.48
238.5;4.48
238.75;4.48
239;4.48
239.25;4.48
239.5;4.48
239.75;4.56
240;4.48
240.25;4.48
240.5;4.56
240.75;4.56
241;4.48
241.25;4.56
241.5;4.56
241.75;4.56
242;4.56
242.25;4.56
242.5;4.56
242.75;4.64
243;4.56
243.25;4.56
243.5;4.56
243.75;4.64
244;4.56
244.25;4.56
244.5;4.56
244.75;4.64
245;4.56
245.25;4.64
245.5;4.64
245.75;4.64
246;4.64
246.25;4.64
246.5;4.64
246.75;4.64
247;4.64
247.25;4.64
247.5;4.64
247.75;4.72
248;4.64
248.25;4.64
248.5;4.64
248.75;4.72
249;4.64
249.25;4.72
249.5;4.72
249.75;4.72
250;4.72
250.25;4.72
250.5;4.72
250.75;4.8
251;4.72
251.25;4.72
251.5;4.72
251.75;4.8
252;4.72
252.25;4.72
252.5;4.8
252.75;4.8
253;4.72
253.25;4.72
253.5;4.8
253.75;4.8
254;4.72
254.25;4.8
254.5;4.8
254.75;4.8
255;4.8
255.25;4.8
255.5;4.8
255.75;4.8
256;4.8
256.25;4.8
256.5;4.8
256.75;4.88
257;4.8
257.25;4.8
257.5;4.88
257.75;4.88
258;4.8
258.25;4.88
258.5;4.8
258.75;4.88
259;4.8
259.25;4.88
259.5;4.88
259.75;4.96
260;4.88
260.25;4.88
260.5;4.88
260.75;4.96
261;4.88
261.25;4.96
261.5;4.88
261.75;4.96
262;4.88
262.25;4.88
262.5;4.96
262.75;4.96
263;4.96
263.25;4.96
263.5;4.88
263.75;4.96
264;4.88
264.25;4.96
264.5;4.96
264.75;4.96
265;4.96
265.25;4.96
265.5;4.96
265.75;5.04
266;4.96
266.25;5.04
266.5;4.96
266.75;5.04
267;4.96
267.25;5.04
267.5;5.04
267.75;5.04
268;5.04
268.25;5.04
268.5;5.04
268.75;5.04
269;5.04
269.25;5.04
269.5;5.04
269.75;5.12
270;5.04
270.25;5.12
270.5;5.12
270.75;5.12
271;5.12
271.25;5.12
271.5;5.04
271.75;5.12
272;5.04
272.25;5.12
272.5;5.12
272.75;5.2
273;5.12
273.25;5.2
273.5;5.2
273.75;5.2
274;5.12
274.25;5.2
274.5;5.2
274.75;5.2
275;5.12
275.25;5.2
275.5;5.2
275.75;5.2
276;5.2
276.25;5.2
276.5;5.2
276.75;5.28
277;5.2
277.25;5.2
277.5;5.28
277.75;5.28
278;5.2
278.25;5.28
278.5;5.2
278.75;5.28
279;5.2
279.25;5.28
279.5;5.2
279.75;5.28
280;5.2
280.25;5.28
280.5;5.28
280.75;5.28
281;5.28
281.25;5.28
281.5;5.28
281.75;5.36
282;5.28
282.25;5.36
282.5;5.28
282.75;5.36
283;5.28
283.25;5.36
283.5;5.36
283.75;5.36
284;5.36
284.25;5.36
284.5;5.36
284.75;5.44
285;5.36
285.25;5.36
285.5;5.44
285.75;5.44
286;5.36
286.25;5.36
286.5;5.44
286.75;5.44
287;5.36
287.25;5.44
287.5;5.44
287.75;5.44
288;5.36
288.25;5.44
288.5;5.44
288.75;5.44
289;5.44
289.25;5.44
289.5;5.44
289.75;5.52
290;5.44
290.25;5.52
290.5;5.52
290.75;5.52
291;5.44
291.25;5.52
291.5;5.52
291.75;5.52
292;5.52
292.25;5.52
292.5;5.52
292.75;5.52
293;5.52
293.25;5.52
293.5;5.52
293.75;5.6
294;5.52
294.25;5.52
294.5;5.52
294.75;5.6
295;5.52
295.25;5.6
295.5;5.6
295.75;5.6
296;5.6
296.25;5.6
296.5;5.6
296.75;5.6
297;5.6
297.25;5.6
297.5;5.6
297.75;5.68
298;5.6
298.25;5.68
298.5;5.6
298.75;5.68
299;5.6
299.25;5.68
299.5;5.68
299.75;5.68
300;5.6
300.25;5.68
300.5;5.68
300.75;5.68
301;5.6
301.25;5.68
301.5;5.68
301.75;5.68
302;5.68
302.25;5.68
302.5;5.68
302.75;5.76
303;5.68
303.25;5.76
303.5;5.76
303.75;5.76
304;5.68
304.25;5.76
304.5;5.76
304.75;5.76
305;5.76
305.25;5.76
305.5;5.76
305.75;5.84
306;5.76
306.25;5.84
306.5;5.76
306.75;5.84
307;5.76
307.25;5.76
307.5;5.76
307.75;5.84
308;5.76
308.25;5.84
308.5;5.84
308.75;5.84
309;5.76
309.25;5.84
309.5;5.84
309.75;5.84
310;5.84
310.25;5.84
310.5;5.84
310.75;5.92
311;5.84
311.25;5.84
311.5;5.84
311.75;5.92
312;5.84
312.25;5.84
312.5;5.84
312.75;5.92
313;5.84
313.25;5.92
313.5;5.92
313.75;5.92
314;5.92
314.25;5.92
314.5;6
314.75;6
315;5.92
315.25;5.92
315.5;5.92
315.75;6
316;5.92
316.25;6
316.5;6
316.75;6
317;5.92
317.25;6
317.5;6
317.75;6
318;6
318.25;6
318.5;6
318.75;6.08
319;6
319.25;6
319.5;6
319.75;6.08
320;6
320.25;6
320.5;6.08
320.75;6.08
321;6.08
321.25;6.08
321.5;6.08
321.75;6.08
322;6
322.25;6.08
322.5;6.08
322.75;6.16
323;6.08
323.25;6.16
323.5;6.08
323.75;6.16
324;6.08
324.25;6.16
324.5;6.08
324.75;6.16
325;6.08
325.25;6.16
325.5;6.16
325.75;6.24
326;6.16
326.25;6.16
326.5;6.16
326.75;6.16
327;6.16
327.25;6.16
327.5;6.16
327.75;6.24
328;6.16
328.25;6.24
328.5;6.24
328.75;6.24
329;6.16
329.25;6.16
329.5;6.24
329.75;6.24
330;6.16
330.25;6.24
330.5;6.24
330.75;6.32
331;6.24
331.25;6.24
331.5;6.24
331.75;6.32
332;6.24
332.25;6.32
332.5;6.24
332.75;6.32
333;6.24
333.25;6.32
333.5;6.24
333.75;6.32
334;6.24
334.25;6.32
334.5;6.32
334.75;6.4
335;6.32
335.25;6.4
335.5;6.32
335.75;6.4
336;6.32
336.25;6.4
336.5;6.4
336.75;6.4
337;6.32
337.25;6.4
337.5;6.4
337.75;6.4
338;6.32
338.25;6.4
338.5;6.4
338.75;6.4
339;6.4
339.25;6.4
339.5;6.4
339.75;6.48
340;6.4
340.25;6.4
340.5;6.4
340.75;6.48
341;6.4
341.25;6.48
341.5;6.48
341.75;6.48
342;6.4
342.25;6.4
342.5;6.48
342.75;6.48
343;6.48
343.25;6.48
343.5;6.48
343.75;6.56
344;6.48
344.25;6.48
344.5;6.56
344.75;6.56
345;6.48
345.25;6.56
345.5;6.56
345.75;6.56
346;6.48
346.25;6.56
346.5;6.56
346.75;6.56
347;6.56
347.25;6.56
347.5;6.56
347.75;6.64
348;6.56
348.25;6.64
348.5;6.56
348.75;6.64
349;6.56
349.25;6.64
349.5;6.64
349.75;6.64
350;6.56
350.25;6.64
350.5;6.64
350.75;6.64
351;6.64
351.25;6.64
351.5;6.64
351.75;6.72
352;6.64
352.25;6.72
352.5;6.64
352.75;6.72
353;6.64
353.25;6.64
353.5;6.72
353.75;6.72
354;6.64
354.25;6.72
354.5;6.72
354.75;6.8
355;6.72
355.25;6.72
355.5;6.72
355.75;6.72
356;6.72
356.25;6.72
356.5;6.72
356.75;6.8
357;6.72
357.25;6.8
357.5;6.72
357.75;6.8
358;6.72
358.25;6.8
358.5;6.8
358.75;6.8
359;6.8
359.25;6.8
359.5;6.8
359.75;6.88
360;6.8
360.25;6.8
360.5;6.8
360.75;6.88
361;6.8
361.25;6.8
361.5;6.8
361.75;6.88
362;6.8
362.25;6.88
362.5;6.88
362.75;6.88
363;6.8
363.25;6.88
363.5;6.88
363.75;6.96
364;6.88
364.25;6.96
364.5;6.88
364.75;6.88
365;6.88
365.25;6.88
365.5;6.88
365.75;6.96
366;6.88
366.25;6.96
366.5;6.96
366.75;6.96
367;6.96
367.25;6.96
367.5;6.96
367.75;6.96
368;6.96
368.25;6.96
368.5;6.96
368.75;7.04
369;6.96
369.25;6.96
369.5;6.96
369.75;7.04
370;6.96
370.25;7.04
370.5;7.04
370.75;7.04
371;6.96
371.25;7.04
371.5;7.04
371.75;7.04
372;6.96
372.25;6.96
372.5;7.04
372.75;7.12
373;7.04
373.25;7.12
373.5;7.04
373.75;7.12
374;7.04
374.25;7.04
374.5;7.12
374.75;7.12
375;7.04
375.25;7.12
375.5;7.12
375.75;7.12
376;7.12
376.25;7.12
376.5;7.12
376.75;7.2
377;7.12
377.25;7.12
377.5;7.12
377.75;7.2
378;7.12
378.25;7.12
378.5;7.2
378.75;7.2
379;7.2
379.25;7.2
379.5;7.2
379.75;7.2
380;7.2
380.25;7.2
380.5;7.2
380.75;7.2
381;7.2
381.25;7.2
381.5;7.28
381.75;7.28
382;7.2
382.25;7.28
382.5;7.2
382.75;7.28
383;7.2
383.25;7.2
383.5;7.2
383.75;7.28
384;7.2
384.25;7.28
384.5;7.28
384.75;7.28
385;7.28
385.25;7.28
385.5;7.28
385.75;7.28
386;7.28
386.25;7.28
386.5;7.28
386.75;7.36
387;7.28
387.25;7.28
387.5;7.36
387.75;7.36
388;7.28
388.25;7.36
388.5;7.36
388.75;7.44
389;7.28
389.25;7.36
389.5;7.36
389.75;7.44
390;7.36
390.25;7.36
390.5;7.36
390.75;7.44
391;7.36
391.25;7.36
391.5;7.44
391.75;7.44
392;7.44
392.25;7.44
392.5;7.44
392.75;7.44
393;7.44
393.25;7.44
393.5;7.44
393.75;7.52
394;7.44
394.25;7.52
394.5;7.44
394.75;7.52
395;7.44
395.25;7.44
395.5;7.52
395.75;7.52
396;7.44
396.25;7.44
396.5;7.52
396.75;7.52
397;7.52
397.25;7.52
397.5;7.52
397.75;7.52
398;7.52
398.25;7.52
398.5;7.52
398.75;7.6
399;7.52
399.25;7.52
399.5;7.6
399.75;7.6
400;7.52
400.25;7.6
400.5;7.6
400.75;7.6
401;7.52
401.25;7.6
401.5;7.6
401.75;7.6
402;7.6
402.25;7.6
402.5;7.6
402.75;7.68
403;7.6
403.25;7.68
403.5;7.68
403.75;7.68
404;7.6
404.25;7.68
404.5;7.6
404.75;7.68
405;7.6
405.25;7.68
405.5;7.68
405.75;7.68
406;7.68
406.25;7.68
406.5;7.68
406.75;7.76
407;7.68
407.25;7.68
407.5;7.68
407.75;7.76
408;7.68
408.25;7.76
408.5;7.68
408.75;7.76
409;7.68
409.25;7.76
409.5;7.76
409.75;7.76
410;7.76
410.25;7.76
410.5;7.76
410.75;7.84
411;7.76
411.25;7.84
411.5;7.84
411.75;7.84
412;7.76
412.25;7.76
412.5;7.84
412.75;7.84
413;7.76
413.25;7.84
413.5;7.84
413.75;7.84
414;7.76
414.25;7.84
414.5;7.84
414.75;7.84
415;7.84
415.25;7.84
415.5;7.84
415.75;7.92
416;7.84
416.25;7.92
416.5;7.92
416.75;7.92
417;7.84
417.25;7.84
417.5;7.92
417.75;7.92
418;7.92
418.25;7.92
418.5;7.92
418.75;8
419;7.92
419.25;8
419.5;7.92
419.75;8
420;7.92
420.25;8
420.5;8
420.75;8
421;7.92
421.25;8
421.5;8
421.75;8
422;8
422.25;8
422.5;8
422.75;8
423;8
423.25;8
423.5;8
423.75;8.08
424;8
424.25;8.08
424.5;8.08
424.75;8.08
425;8
425.25;8.08
425.5;8.08
425.75;8.08
426;8
426.25;8.08
426.5;8.08
426.75;8.16
427;8.08
427.25;8.08
427.5;8.16
427.75;8.16
428;8.08
428.25;8.08
428.5;8.16
428.75;8.16
429;8.08
429.25;8.08
429.5;8.16
429.75;8.16
430;8.16
430.25;8.16
430.5;8.16
430.75;8.24
431;8.16
431.25;8.16
431.5;8.16
431.75;8.24
432;8.16
432.25;8.24
432.5;8.24
432.75;8.24
433;8.16
433.25;8.24
433.5;8.24
433.75;8.24
434;8.16
434.25;8.24
434.5;8.24
434.75;8.24
435;8.24
435.25;8.24
435.5;8.24
435.75;8.32
436;8.24
436.25;8.24
436.5;8.24
436.75;8.32
437;8.24
437.25;8.24
437.5;8.32
437.75;8.32
438;8.24
438.25;8.32
438.5;8.32
438.75;8.32
439;8.32
439.25;8.32
439.5;8.32
439.75;8.32
440;8.32
440.25;8.32
440.5;8.32
440.75;8.4
441;8.32
441.25;8.32
441.5;8.4
441.75;8.4
442;8.32
442.25;8.4
442.5;8.4
442.75;8.4
443;8.4
443.25;8.4
443.5;8.4
443.75;8.48
444;8.4
444.25;8.4
444.5;8.48
444.75;8.48
445;8.4
445.25;8.48
445.5;8.4
445.75;8.48
446;8.4
446.25;8.4
446.5;8.48
446.75;8.56
447;8.48
447.25;8.48
447.5;8.48
447.75;8.56
448;8.48
448.25;8.48
448.5;8.48
448.75;8.56
449;8.48
449.25;8.48
449.5;8.48
449.75;8.56
450;8.48
450.25;8.56
450.5;8.56
450.75;8.56
451;8.48
451.25;8.48
451.5;8.56
451.75;8.56
452;8.56
452.25;8.56
452.5;8.56
452.75;8.64
453;8.56
453.25;8.64
453.5;8.64
453.75;8.64
454;8.56
454.25;8.64
454.5;8.64
454.75;8.64
455;8.56
455.25;8.64
455.5;8.64
455.75;8.64
456;8.56
456.25;8.64
456.5;8.64
456.75;8.64
457;8.64
457.25;8.64
457.5;8.72
457.75;8.72
458;8.64
458.25;8.72
458.5;8.72
458.75;8.72
459;8.64
459.25;8.72
459.5;8.72
459.75;8.8
460;8.72
460.25;8.72
460.5;8.72
460.75;8.8
461;8.72
461.25;8.72
461.5;8.72
461.75;8.8
462;8.72
462.25;8.8
462.5;8.8
462.75;8.8
463;8.72
463.25;8.8
463.5;8.8
463.75;8.8
464;8.8
464.25;8.8
464.5;8.8
464.75;8.8
465;8.8
465.25;8.8
465.5;8.8
465.75;8.88
466;8.8
466.25;8.8
466.5;8.88
466.75;8.88
467;8.8
467.25;8.88
467.5;8.88
467.75;8.88
468;8.88
468.25;8.88
468.5;8.88
