# Oscilloscope file ./20170703_501705.bin
# Channel 2
Time / s;Voltage / V
113.5;0.1
113.75;0.1
114;0.08
114.25;0.1
114.5;0.1
114.75;0.1
115;0.08
115.25;0.08
115.5;0.1
115.75;0.1
116;0.08
116.25;0.1
116.5;0.08
116.75;0.1
117;0.08
117.25;0.08
117.5;0.08
117.75;0.1
118;0.08
118.25;0.1
118.5;0.08
118.75;0.1
119;0.08
119.25;0.08
119.5;0.1
119.75;0.1
120;0.08
120.25;0.08
120.5;0.1
120.75;0.1
121;0.08
121.25;0.1
121.5;0.1
121.75;0.1
122;0.08
122.25;0.08
122.5;0.1
122.75;0.1
123;0.08
123.25;0.08
123.5;0.08
123.75;0.1
124;0.08
124.25;0.08
124.5;0.08
124.75;0.1
125;0.08
125.25;0.1
125.5;0.08
125.75;0.1
126;0.08
126.25;0.08
126.5;0.1
126.75;0.1
127;0.08
127.25;0.1
127.5;0.1
127.75;0.1
128;0.08
128.25;0.08
128.5;0.1
128.75;0.1
129;0.08
129.25;0.08
129.5;0.1
129.75;0.1
130;0.1
130.25;0.1
130.5;0.1
130.75;0.1
131;0.08
131.25;0.1
131.5;0.1
131.75;0.1
132;0.08
132.25;0.08
132.5;0.08
132.75;0.1
133;0.08
133.25;0.1
133.5;0.1
133.75;0.1
134;0.08
134.25;0.1
134.5;0.1
134.75;0.1
135;0.1
135.25;0.1
135.5;0.1
135.75;0.1
136;0.08
136.25;0.08
136.5;0.1
136.75;0.1
137;0.08
137.25;0.08
137.5;0.1
137.75;0.1
138;0.08
138.25;0.1
138.5;0.06
138.75;0.1
139;0.06
139.25;0.08
139.5;0.08
139.75;0.1
140;0.08
140.25;0.1
140.5;0.08
140.75;0.1
141;0.08
141.25;0.1
141.5;0.1
141.75;0.12
142;0.1
142.25;0.12
142.5;0.12
142.75;0.14
143;0.12
143.25;0.14
143.5;0.14
143.75;0.18
144;0.14
144.25;0.18
144.5;0.18
144.75;0.2
145;0.18
145.25;0.2
145.5;0.18
145.75;0.2
146;0.18
146.25;0.18
146.5;0.18
146.75;0.2
147;0.18
147.25;0.18
147.5;0.18
147.75;0.18
148;0.18
148.25;0.18
148.5;0.18
148.75;0.18
149;0.16
149.25;0.18
149.5;0.16
149.75;0.16
150;0.16
150.25;0.16
150.5;0.16
150.75;0.16
151;0.14
151.25;0.16
151.5;0.14
151.75;0.14
152;0.12
152.25;0.12
152.5;0.12
152.75;0.12
153;0.08
153.25;0.1
153.5;0.1
153.75;0.1
154;0.08
154.25;0.08
154.5;0.1
154.75;0.1
155;0.08
155.25;0.1
155.5;0.1
155.75;0.1
156;0.08
156.25;0.1
156.5;0.08
156.75;0.1
157;0.08
157.25;0.08
157.5;0.08
157.75;0.1
158;0.08
158.25;0.08
158.5;0.1
158.75;0.1
159;0.08
159.25;0.1
159.5;0.08
159.75;0.1
160;0.08
160.25;0.1
160.5;0.1
160.75;0.1
161;0.08
161.25;0.1
161.5;0.08
161.75;0.1
162;0.08
162.25;0.1
162.5;0.08
162.75;0.1
163;0.08
163.25;0.1
163.5;0.1
163.75;0.1
164;0.1
164.25;0.1
164.5;0.1
164.75;0.12
165;0.1
165.25;0.12
165.5;0.12
165.75;0.12
166;0.1
166.25;0.12
166.5;0.12
166.75;0.12
167;0.12
167.25;0.12
167.5;0.12
167.75;0.12
168;0.1
168.25;0.12
168.5;0.12
168.75;0.12
169;0.1
169.25;0.1
169.5;0.12
169.75;0.12
170;0.12
170.25;0.12
170.5;0.12
170.75;0.12
171;0.1
171.25;0.1
171.5;0.1
171.75;0.12
172;0.1
172.25;0.1
172.5;0.1
172.75;0.1
173;0.1
173.25;0.1
173.5;0.08
173.75;0.1
174;0.08
174.25;0.1
174.5;0.08
174.75;0.1
175;0.08
175.25;0.1
175.5;0.1
175.75;0.1
176;0.1
176.25;0.1
176.5;0.1
176.75;0.1
177;0.08
177.25;0.08
177.5;0.1
177.75;0.1
178;0.08
178.25;0.1
178.5;0.1
178.75;0.1
179;0.08
179.25;0.1
179.5;0.1
179.75;0.1
180;0.1
180.25;0.1
180.5;0.1
180.75;0.1
181;0.08
181.25;0.1
181.5;0.1
181.75;0.1
182;0.1
182.25;0.1
182.5;0.1
182.75;0.1
183;0.08
183.25;0.1
183.5;0.1
183.75;0.1
184;0.1
184.25;0.1
184.5;0.1
184.75;0.12
185;0.1
185.25;0.1
185.5;0.12
185.75;0.12
186;0.1
186.25;0.12
186.5;0.12
186.75;0.14
187;0.12
187.25;0.14
187.5;0.14
187.75;0.14
188;0.12
188.25;0.12
188.5;0.12
188.75;0.14
189;0.12
189.25;0.12
189.5;0.12
189.75;0.12
190;0.1
190.25;0.12
190.5;0.1
190.75;0.12
191;0.1
191.25;0.12
191.5;0.12
191.75;0.12
192;0.1
192.25;0.12
192.5;0.12
192.75;0.12
193;0.1
193.25;0.1
193.5;0.12
193.75;0.12
194;0.1
194.25;0.1
194.5;0.1
194.75;0.12
195;0.08
195.25;0.1
195.5;0.1
195.75;0.1
196;0.08
196.25;0.08
196.5;0.1
196.75;0.1
197;0.08
197.25;0.08
197.5;0.08
197.75;0.1
198;0.08
198.25;0.1
198.5;0.1
198.75;0.1
199;0.08
199.25;0.1
199.5;0.1
199.75;0.1
200;0.08
200.25;0.08
200.5;0.08
200.75;0.1
201;0.08
201.25;0.08
201.5;0.1
201.75;0.1
202;0.08
202.25;0.08
202.5;0.08
202.75;0.1
203;0.08
203.25;0.08
203.5;0.1
203.75;0.1
204;0.08
204.25;0.08
204.5;0.1
204.75;0.1
205;0.08
205.25;0.1
205.5;0.1
205.75;0.1
206;0.08
206.25;0.1
206.5;0.1
206.75;0.1
207;0.08
207.25;0.1
207.5;0.1
207.75;0.1
208;0.1
208.25;0.1
208.5;0.1
208.75;0.1
209;0.08
209.25;0.1
209.5;0.1
209.75;0.1
210;0.08
210.25;0.1
210.5;0.1
210.75;0.1
211;0.08
211.25;0.1
211.5;0.1
211.75;0.1
212;0.08
212.25;0.1
212.5;0.1
212.75;0.1
213;0.1
213.25;0.1
213.5;0.08
213.75;0.1
214;0.08
214.25;0.1
214.5;0.1
214.75;0.1
215;0.08
215.25;0.08
215.5;0.08
215.75;0.1
216;0.08
216.25;0.1
216.5;0.1
216.75;0.1
217;0.08
217.25;0.08
217.5;0.08
217.75;0.1
218;0.08
218.25;0.08
218.5;0.1
218.75;0.1
219;0.08
219.25;0.08
219.5;0.08
219.75;0.1
220;0.08
220.25;0.1
220.5;0.1
220.75;0.1
221;0.08
221.25;0.1
221.5;0.1
221.75;0.1
222;0.08
222.25;0.1
222.5;0.1
222.75;0.1
223;0.08
223.25;0.1
223.5;0.1
223.75;0.1
224;0.08
224.25;0.1
224.5;0.08
224.75;0.1
225;0.08
225.25;0.1
225.5;0.1
225.75;0.1
226;0.08
226.25;0.08
226.5;0.1
226.75;0.1
227;0.08
227.25;0.08
227.5;0.1
227.75;0.1
228;0.08
228.25;0.1
228.5;0.1
228.75;0.1
229;0.08
229.25;0.1
229.5;0.1
229.75;0.1
230;0.1
230.25;0.1
230.5;0.1
230.75;0.1
231;0.08
231.25;0.08
231.5;0.1
231.75;0.1
232;0.08
232.25;0.1
232.5;0.08
232.75;0.1
233;0.08
233.25;0.1
233.5;0.08
233.75;0.1
234;0.08
234.25;0.1
234.5;0.1
234.75;0.1
235;0.08
235.25;0.1
235.5;0.1
235.75;0.1
236;0.08
236.25;0.1
236.5;0.08
236.75;0.1
237;0.08
237.25;0.1
237.5;0.1
237.75;0.1
238;0.08
238.25;0.1
238.5;0.08
238.75;0.1
239;0.08
239.25;0.08
239.5;0.08
239.75;0.1
240;0.08
240.25;0.1
240.5;0.1
240.75;0.1
241;0.08
241.25;0.1
241.5;0.1
241.75;0.1
242;0.08
242.25;0.08
242.5;0.08
242.75;0.1
243;0.08
243.25;0.08
243.5;0.08
243.75;0.1
244;0.08
244.25;0.1
244.5;0.1
244.75;0.1
245;0.08
245.25;0.1
245.5;0.08
245.75;0.1
246;0.08
246.25;0.08
246.5;0.1
246.75;0.1
247;0.08
247.25;0.1
247.5;0.1
247.75;0.1
248;0.08
248.25;0.1
248.5;0.08
248.75;0.1
249;0.08
249.25;0.1
249.5;0.1
249.75;0.1
250;0.08
250.25;0.08
250.5;0.08
250.75;0.1
251;0.08
251.25;0.08
251.5;0.1
251.75;0.1
252;0.08
252.25;0.1
252.5;0.1
252.75;0.1
253;0.08
253.25;0.1
253.5;0.1
253.75;0.1
254;0.08
254.25;0.08
254.5;0.08
254.75;0.1
255;0.08
255.25;0.08
255.5;0.08
255.75;0.1
256;0.08
256.25;0.1
256.5;0.1
256.75;0.1
257;0.08
257.25;0.1
257.5;0.08
257.75;0.1
258;0.08
258.25;0.1
258.5;0.1
258.75;0.1
259;0.08
259.25;0.08
259.5;0.1
259.75;0.1
260;0.08
260.25;0.08
260.5;0.08
260.75;0.1
261;0.08
261.25;0.08
261.5;0.1
261.75;0.1
262;0.08
262.25;0.1
262.5;0.08
262.75;0.1
263;0.08
263.25;0.08
263.5;0.08
263.75;0.1
264;0.08
264.25;0.1
264.5;0.1
264.75;0.1
265;0.08
265.25;0.08
265.5;0.1
265.75;0.1
266;0.08
266.25;0.1
266.5;0.1
266.75;0.1
267;0.08
267.25;0.1
267.5;0.08
267.75;0.1
268;0.08
268.25;0.1
268.5;0.1
268.75;0.1
269;0.08
269.25;0.1
269.5;0.1
269.75;0.1
270;0.1
270.25;0.1
270.5;0.08
270.75;0.1
271;0.08
271.25;0.1
271.5;0.1
271.75;0.1
272;0.08
272.25;0.1
272.5;0.1
272.75;0.1
273;0.08
273.25;0.1
273.5;0.1
273.75;0.1
274;0.08
274.25;0.1
274.5;0.1
274.75;0.1
275;0.08
275.25;0.1
275.5;0.1
275.75;0.1
276;0.1
276.25;0.1
276.5;0.1
276.75;0.1
277;0.1
277.25;0.1
277.5;0.1
277.75;0.1
278;0.08
278.25;0.1
278.5;0.08
278.75;0.1
279;0.08
279.25;0.1
279.5;0.08
279.75;0.1
280;0.08
280.25;0.1
280.5;0.1
280.75;0.12
281;0.08
281.25;0.1
281.5;0.1
281.75;0.1
282;0.08
282.25;0.1
282.5;0.1
282.75;0.1
283;0.08
283.25;0.1
283.5;0.1
283.75;0.1
284;0.1
284.25;0.1
284.5;0.1
284.75;0.1
285;0.1
285.25;0.1
285.5;0.1
285.75;0.12
286;0.1
286.25;0.12
286.5;0.12
286.75;0.14
287;0.12
287.25;0.14
287.5;0.14
287.75;0.22
288;0.14
288.25;0.22
288.5;0.24
288.75;0.5
289;0.24
289.25;0.5
289.5;0.56
289.75;1.3
290;0.56
290.25;1.3
290.5;1.4
290.75;2.26
291;1.4
291.25;2.26
291.5;2.34
291.75;2.78
292;2.34
292.25;2.78
292.5;2.8
292.75;2.82
293;2.74
293.25;2.74
293.5;2.72
293.75;2.72
294;2.68
294.25;2.68
294.5;2.66
294.75;2.66
295;2.46
295.25;2.46
295.5;2.44
295.75;2.44
296;2.32
296.25;2.32
296.5;2.32
296.75;2.32
297;2.08
297.25;2.08
297.5;2.08
297.75;2.08
298;1.72
298.25;1.72
298.5;1.68
298.75;1.68
299;1.44
299.25;1.44
299.5;1.38
299.75;1.38
300;0.4
300.25;0.4
300.5;0.3
300.75;0.3
301;0.1
301.25;0.1
301.5;0.12
301.75;0.12
302;0.1
302.25;0.12
302.5;0.12
302.75;0.12
303;0.12
303.25;0.12
303.5;0.12
303.75;0.14
304;0.12
304.25;0.12
304.5;0.12
304.75;0.12
305;0.12
305.25;0.12
305.5;0.12
305.75;0.12
306;0.12
306.25;0.12
306.5;0.12
306.75;0.12
307;0.1
307.25;0.12
307.5;0.12
307.75;0.12
308;0.1
308.25;0.1
308.5;0.12
308.75;0.12
309;0.1
309.25;0.1
309.5;0.12
309.75;0.12
310;0.1
310.25;0.1
310.5;0.08
310.75;0.1
311;0.08
311.25;0.08
311.5;0.08
311.75;0.1
312;0.08
312.25;0.08
312.5;0.08
312.75;0.1
313;0.08
313.25;0.08
313.5;0.1
313.75;0.1
314;0.08
314.25;0.1
314.5;0.1
314.75;0.1
315;0.08
315.25;0.08
315.5;0.1
315.75;0.1
316;0.08
316.25;0.08
316.5;0.1
316.75;0.1
317;0.08
317.25;0.1
317.5;0.1
317.75;0.1
318;0.08
318.25;0.1
318.5;0.08
318.75;0.1
319;0.08
319.25;0.08
319.5;0.1
319.75;0.1
320;0.1
320.25;0.1
320.5;0.08
320.75;0.1
321;0.08
321.25;0.1
321.5;0.08
321.75;0.1
322;0.08
322.25;0.1
322.5;0.1
322.75;0.1
323;0.08
323.25;0.1
323.5;0.08
323.75;0.1
324;0.08
324.25;0.1
324.5;0.1
324.75;0.1
325;0.08
325.25;0.1
325.5;0.08
325.75;0.1
326;0.08
326.25;0.1
326.5;0.1
326.75;0.1
327;0.08
327.25;0.1
327.5;0.1
327.75;0.1
328;0.1
328.25;0.1
328.5;0.1
328.75;0.1
329;0.08
329.25;0.1
329.5;0.1
329.75;0.12
330;0.1
330.25;0.12
330.5;0.12
330.75;0.2
331;0.12
331.25;0.2
331.5;0.22
331.75;0.34
332;0.22
332.25;0.34
332.5;0.36
332.75;0.54
333;0.36
333.25;0.54
333.5;0.54
333.75;0.64
334;0.54
334.25;0.64
334.5;0.64
334.75;0.64
335;0.62
335.25;0.64
335.5;0.62
335.75;0.62
336;0.6
336.25;0.6
336.5;0.6
336.75;0.6
337;0.56
337.25;0.56
337.5;0.56
337.75;0.56
338;0.52
338.25;0.52
338.5;0.54
338.75;0.54
339;0.46
339.25;0.46
339.5;0.46
339.75;0.46
340;0.4
340.25;0.4
340.5;0.38
340.75;0.38
341;0.32
341.25;0.32
341.5;0.32
341.75;0.32
342;0.16
342.25;0.16
342.5;0.14
342.75;0.14
343;0.1
343.25;0.1
343.5;0.1
343.75;0.1
344;0.08
344.25;0.1
344.5;0.08
344.75;0.1
345;0.08
345.25;0.08
345.5;0.1
345.75;0.1
346;0.08
346.25;0.08
346.5;0.1
346.75;0.1
347;0.08
347.25;0.08
347.5;0.1
347.75;0.1
348;0.08
348.25;0.1
348.5;0.1
348.75;0.1
349;0.08
349.25;0.1
349.5;0.08
349.75;0.1
350;0.08
350.25;0.08
350.5;0.1
350.75;0.1
351;0.08
351.25;0.1
351.5;0.08
351.75;0.1
352;0.08
352.25;0.08
352.5;0.08
352.75;0.1
353;0.08
353.25;0.08
353.5;0.08
353.75;0.1
354;0.08
354.25;0.1
354.5;0.1
354.75;0.1
355;0.08
355.25;0.08
355.5;0.1
355.75;0.1
356;0.08
356.25;0.1
356.5;0.1
356.75;0.1
357;0.1
357.25;0.1
357.5;0.1
357.75;0.1
358;0.08
358.25;0.1
358.5;0.1
358.75;0.1
359;0.08
359.25;0.08
359.5;0.1
359.75;0.1
360;0.08
360.25;0.1
360.5;0.1
360.75;0.1
361;0.08
361.25;0.1
361.5;0.1
361.75;0.1
362;0.08
362.25;0.1
362.5;0.08
362.75;0.1
363;0.08
363.25;0.1
363.5;0.1
363.75;0.1
364;0.08
364.25;0.1
364.5;0.1
364.75;0.1
365;0.08
365.25;0.1
365.5;0.08
365.75;0.1
366;0.08
366.25;0.08
366.5;0.08
366.75;0.1
367;0.08
367.25;0.1
367.5;0.08
367.75;0.1
368;0.08
368.25;0.1
368.5;0.1
368.75;0.1
369;0.08
369.25;0.08
369.5;0.1
369.75;0.1
370;0.08
370.25;0.1
370.5;0.08
370.75;0.1
371;0.08
371.25;0.08
371.5;0.08
371.75;0.1
372;0.08
372.25;0.1
372.5;0.1
372.75;0.12
373;0.08
373.25;0.1
373.5;0.1
373.75;0.1
374;0.08
374.25;0.1
374.5;0.08
374.75;0.1
375;0.08
375.25;0.1
375.5;0.08
375.75;0.1
376;0.08
376.25;0.1
376.5;0.1
376.75;0.1
377;0.08
377.25;0.1
377.5;0.1
377.75;0.1
378;0.08
378.25;0.1
378.5;0.08
378.75;0.1
379;0.08
379.25;0.08
379.5;0.08
379.75;0.1
380;0.08
380.25;0.1
380.5;0.1
380.75;0.1
381;0.08
381.25;0.1
381.5;0.08
381.75;0.1
382;0.08
382.25;0.08
382.5;0.08
382.75;0.1
383;0.08
383.25;0.1
383.5;0.1
383.75;0.1
384;0.08
384.25;0.1
384.5;0.1
384.75;0.1
385;0.08
385.25;0.1
385.5;0.08
385.75;0.1
386;0.08
386.25;0.1
386.5;0.08
386.75;0.1
387;0.08
387.25;0.1
387.5;0.08
387.75;0.1
388;0.08
388.25;0.1
388.5;0.1
388.75;0.1
389;0.08
389.25;0.1
389.5;0.1
389.75;0.1
390;0.08
390.25;0.1
390.5;0.08
390.75;0.1
391;0.08
391.25;0.1
391.5;0.08
391.75;0.1
392;0.08
392.25;0.1
392.5;0.1
392.75;0.1
393;0.08
393.25;0.1
393.5;0.1
393.75;0.1
394;0.08
394.25;0.1
394.5;0.1
394.75;0.1
395;0.08
395.25;0.08
395.5;0.1
395.75;0.1
396;0.08
396.25;0.1
396.5;0.1
396.75;0.1
397;0.08
397.25;0.1
397.5;0.1
397.75;0.1
398;0.08
398.25;0.1
398.5;0.1
398.75;0.1
399;0.08
399.25;0.1
399.5;0.1
399.75;0.1
400;0.08
400.25;0.1
400.5;0.08
400.75;0.1
401;0.08
401.25;0.1
401.5;0.1
401.75;0.1
402;0.08
402.25;0.1
402.5;0.08
402.75;0.1
403;0.08
403.25;0.08
403.5;0.08
403.75;0.1
404;0.08
404.25;0.08
404.5;0.1
404.75;0.1
405;0.1
405.25;0.1
405.5;0.1
405.75;0.1
406;0.1
406.25;0.1
406.5;0.08
406.75;0.1
407;0.08
407.25;0.08
407.5;0.1
407.75;0.12
408;0.1
408.25;0.1
408.5;0.1
408.75;0.1
409;0.08
409.25;0.1
409.5;0.1
409.75;0.1
410;0.08
410.25;0.08
410.5;0.1
410.75;0.1
411;0.08
411.25;0.1
411.5;0.1
411.75;0.1
412;0.08
412.25;0.1
412.5;0.1
412.75;0.1
413;0.08
413.25;0.08
413.5;0.1
413.75;0.1
414;0.08
414.25;0.1
414.5;0.08
414.75;0.1
415;0.08
415.25;0.1
415.5;0.1
415.75;0.12
416;0.1
416.25;0.12
416.5;0.12
416.75;0.14
417;0.1
417.25;0.12
417.5;0.12
417.75;0.14
418;0.12
418.25;0.14
418.5;0.12
418.75;0.14
419;0.12
419.25;0.14
419.5;0.14
419.75;0.14
420;0.12
420.25;0.14
420.5;0.12
420.75;0.14
421;0.12
421.25;0.12
421.5;0.12
421.75;0.14
422;0.12
422.25;0.12
422.5;0.14
422.75;0.14
423;0.12
423.25;0.12
423.5;0.12
423.75;0.12
424;0.12
424.25;0.12
424.5;0.12
424.75;0.12
425;0.1
425.25;0.1
425.5;0.12
425.75;0.12
426;0.1
426.25;0.1
426.5;0.1
426.75;0.1
427;0.1
427.25;0.1
427.5;0.1
427.75;0.1
428;0.08
428.25;0.08
428.5;0.1
428.75;0.1
429;0.08
429.25;0.1
429.5;0.1
429.75;0.12
430;0.08
430.25;0.12
430.5;0.1
430.75;0.1
431;0.08
431.25;0.08
431.5;0.1
431.75;0.1
432;0.08
432.25;0.1
432.5;0.1
432.75;0.1
433;0.08
433.25;0.1
433.5;0.1
433.75;0.1
434;0.08
434.25;0.1
434.5;0.08
434.75;0.1
435;0.08
435.25;0.08
435.5;0.08
435.75;0.1
436;0.08
436.25;0.1
436.5;0.1
436.75;0.1
437;0.08
437.25;0.1
437.5;0.1
437.75;0.1
438;0.08
438.25;0.08
438.5;0.1
438.75;0.1
439;0.08
439.25;0.1
439.5;0.1
439.75;0.1
440;0.08
440.25;0.1
440.5;0.1
440.75;0.1
441;0.08
441.25;0.08
441.5;0.1
441.75;0.1
442;0.08
442.25;0.1
442.5;0.1
442.75;0.1
443;0.08
443.25;0.08
443.5;0.08
443.75;0.1
444;0.08
444.25;0.1
444.5;0.1
444.75;0.12
445;0.08
445.25;0.1
445.5;0.1
445.75;0.1
446;0.08
446.25;0.1
446.5;0.1
446.75;0.1
447;0.08
447.25;0.1
447.5;0.1
447.75;0.1
448;0.08
448.25;0.1
448.5;0.1
448.75;0.1
449;0.1
449.25;0.1
449.5;0.08
449.75;0.1
450;0.08
450.25;0.1
450.5;0.1
450.75;0.1
451;0.1
451.25;0.1
451.5;0.1
451.75;0.1
452;0.1
452.25;0.1
452.5;0.1
452.75;0.1
453;0.08
453.25;0.1
453.5;0.08
453.75;0.1
454;0.08
454.25;0.08
454.5;0.1
454.75;0.1
455;0.08
455.25;0.1
455.5;0.08
455.75;0.1
456;0.08
456.25;0.1
456.5;0.1
456.75;0.1
457;0.08
457.25;0.1
457.5;0.08
457.75;0.1
458;0.08
458.25;0.1
458.5;0.1
458.75;0.1
459;0.1
459.25;0.1
459.5;0.1
459.75;0.1
460;0.1
460.25;0.1
460.5;0.1
460.75;0.12
461;0.1
461.25;0.1
461.5;0.1
461.75;0.12
462;0.1
462.25;0.1
462.5;0.1
462.75;0.12
463;0.1
463.25;0.12
463.5;0.1
