# Oscilloscope file ./20170703_491745.bin
# Channel 2
Time / s;Voltage / V
15.7;0.34
15.75;0.34
15.8;0.34
15.85;0.32
15.9;0.32
15.95;0.32
16;0.34
16.05;0.32
16.1;0.34
16.15;0.32
16.2;0.34
16.25;0.32
16.3;0.32
16.35;0.34
16.4;0.34
16.45;0.32
16.5;0.34
16.55;0.34
16.6;0.34
16.65;0.32
16.7;0.32
16.75;0.32
16.8;0.34
16.85;0.32
16.9;0.34
16.95;0.34
17;0.34
17.05;0.32
17.1;0.32
17.15;0.32
17.2;0.34
17.25;0.32
17.3;0.34
17.35;0.34
17.4;0.34
17.45;0.32
17.5;0.34
17.55;0.34
17.6;0.34
17.65;0.34
17.7;0.34
17.75;0.32
17.8;0.34
17.85;0.32
17.9;0.34
17.95;0.34
18;0.34
18.05;0.32
18.1;0.32
18.15;0.32
18.2;0.34
18.25;0.32
18.3;0.34
18.35;0.32
18.4;0.34
18.45;0.32
18.5;0.32
18.55;0.34
18.6;0.34
18.65;0.32
18.7;0.34
18.75;0.34
18.8;0.34
18.85;0.34
18.9;0.34
18.95;0.34
19;0.34
19.05;0.32
19.1;0.34
19.15;0.34
19.2;0.34
19.25;0.32
19.3;0.34
19.35;0.34
19.4;0.34
19.45;0.34
19.5;0.34
19.55;0.32
19.6;0.34
19.65;0.32
19.7;0.34
19.75;0.34
19.8;0.34
19.85;0.34
19.9;0.34
19.95;0.34
20;0.36
20.05;0.34
20.1;0.34
20.15;0.34
20.2;0.34
20.25;0.34
20.3;0.34
20.35;0.34
20.4;0.34
20.45;0.34
20.5;0.34
20.55;0.34
20.6;0.34
20.65;0.32
20.7;0.32
20.75;0.34
20.8;0.34
20.85;0.34
20.9;0.34
20.95;0.34
21;0.34
21.05;0.32
21.1;0.32
21.15;0.34
21.2;0.34
21.25;0.32
21.3;0.34
21.35;0.34
21.4;0.34
21.45;0.34
21.5;0.34
21.55;0.34
21.6;0.34
21.65;0.32
21.7;0.32
21.75;0.34
21.8;0.34
21.85;0.34
21.9;0.34
21.95;0.34
22;0.34
22.05;0.34
22.1;0.34
22.15;0.34
22.2;0.34
22.25;0.32
22.3;0.34
22.35;0.34
22.4;0.34
22.45;0.32
22.5;0.34
22.55;0.34
22.6;0.34
22.65;0.32
22.7;0.34
22.75;0.34
22.8;0.34
22.85;0.34
22.9;0.34
22.95;0.34
23;0.34
23.05;0.32
23.1;0.32
23.15;0.34
23.2;0.34
23.25;0.32
23.3;0.34
23.35;0.34
23.4;0.34
23.45;0.34
23.5;0.34
23.55;0.34
23.6;0.34
23.65;0.34
23.7;0.34
23.75;0.34
23.8;0.34
23.85;0.34
23.9;0.34
23.95;0.34
24;0.34
24.05;0.34
24.1;0.34
24.15;0.34
24.2;0.34
24.25;0.34
24.3;0.34
24.35;0.32
24.4;0.34
24.45;0.32
24.5;0.34
24.55;0.34
24.6;0.34
24.65;0.34
24.7;0.34
24.75;0.34
24.8;0.34
24.85;0.32
24.9;0.32
24.95;0.34
25;0.34
25.05;0.32
25.1;0.32
25.15;0.32
25.2;0.34
25.25;0.32
25.3;0.32
25.35;0.34
25.4;0.34
25.45;0.32
25.5;0.34
25.55;0.34
25.6;0.34
25.65;0.32
25.7;0.34
25.75;0.34
25.8;0.34
25.85;0.32
25.9;0.34
25.95;0.34
26;0.34
26.05;0.34
26.1;0.34
26.15;0.34
26.2;0.36
26.25;0.34
26.3;0.36
26.35;0.34
26.4;0.34
26.45;0.34
26.5;0.34
26.55;0.34
26.6;0.36
26.65;0.34
26.7;0.34
26.75;0.34
26.8;0.36
26.85;0.34
26.9;0.36
26.95;0.34
27;0.36
27.05;0.34
27.1;0.36
27.15;0.34
27.2;0.36
27.25;0.34
27.3;0.34
27.35;0.36
27.4;0.36
27.45;0.34
27.5;0.36
27.55;0.34
27.6;0.36
27.65;0.34
27.7;0.36
27.75;0.36
27.8;0.36
27.85;0.34
27.9;0.36
27.95;0.36
28;0.36
28.05;0.36
28.1;0.36
28.15;0.36
28.2;0.36
28.25;0.36
28.3;0.36
28.35;0.36
28.4;0.36
28.45;0.36
28.5;0.36
28.55;0.36
28.6;0.36
28.65;0.36
28.7;0.36
28.75;0.36
28.8;0.38
28.85;0.36
28.9;0.36
28.95;0.38
29;0.38
29.05;0.36
29.1;0.36
29.15;0.38
29.2;0.38
29.25;0.36
29.3;0.38
29.35;0.36
29.4;0.4
29.45;0.36
29.5;0.38
29.55;0.38
29.6;0.38
29.65;0.38
29.7;0.38
29.75;0.38
29.8;0.4
29.85;0.38
29.9;0.38
29.95;0.36
30;0.38
30.05;0.36
30.1;0.38
30.15;0.38
30.2;0.4
30.25;0.38
30.3;0.4
30.35;0.4
30.4;0.4
30.45;0.38
30.5;0.38
30.55;0.4
30.6;0.4
30.65;0.38
30.7;0.38
30.75;0.4
30.8;0.4
30.85;0.38
30.9;0.4
30.95;0.4
31;0.4
31.05;0.4
31.1;0.4
31.15;0.4
31.2;0.4
31.25;0.38
31.3;0.4
31.35;0.4
31.4;0.4
31.45;0.38
31.5;0.4
31.55;0.4
31.6;0.4
31.65;0.4
31.7;0.4
31.75;0.42
31.8;0.42
31.85;0.4
31.9;0.42
31.95;0.42
32;0.44
32.05;0.42
32.1;0.42
32.15;0.42
32.2;0.42
32.25;0.42
32.3;0.42
32.35;0.44
32.4;0.44
32.45;0.42
32.5;0.42
32.55;0.42
32.6;0.42
32.65;0.42
32.7;0.42
32.75;0.42
32.8;0.46
32.85;0.42
32.9;0.46
32.95;0.42
33;0.44
33.05;0.4
33.1;0.44
33.15;0.44
33.2;0.44
33.25;0.42
33.3;0.44
33.35;0.44
33.4;0.44
33.45;0.44
33.5;0.44
33.55;0.44
33.6;0.44
33.65;0.42
33.7;0.44
33.75;0.44
33.8;0.44
33.85;0.44
33.9;0.44
33.95;0.44
34;0.46
34.05;0.44
34.1;0.44
34.15;0.44
34.2;0.44
34.25;0.44
34.3;0.44
34.35;0.44
34.4;0.44
34.45;0.44
34.5;0.44
34.55;0.44
34.6;0.46
34.65;0.44
34.7;0.46
34.75;0.46
34.8;0.46
34.85;0.44
34.9;0.46
34.95;0.46
35;0.48
35.05;0.46
35.1;0.46
35.15;0.46
35.2;0.46
35.25;0.46
35.3;0.46
35.35;0.46
35.4;0.48
35.45;0.46
35.5;0.48
35.55;0.48
35.6;0.48
35.65;0.48
35.7;0.48
35.75;0.48
35.8;0.48
35.85;0.46
35.9;0.48
35.95;0.48
36;0.48
36.05;0.46
36.1;0.48
36.15;0.48
36.2;0.48
36.25;0.48
36.3;0.48
36.35;0.48
36.4;0.5
36.45;0.48
36.5;0.5
36.55;0.5
36.6;0.5
36.65;0.48
36.7;0.48
36.75;0.48
36.8;0.5
36.85;0.48
36.9;0.5
36.95;0.5
37;0.5
37.05;0.48
37.1;0.5
37.15;0.5
37.2;0.5
37.25;0.5
37.3;0.5
37.35;0.5
37.4;0.5
37.45;0.5
37.5;0.5
37.55;0.5
37.6;0.52
37.65;0.5
37.7;0.52
37.75;0.52
37.8;0.52
37.85;0.52
37.9;0.52
37.95;0.5
38;0.54
38.05;0.5
38.1;0.52
38.15;0.52
38.2;0.54
38.25;0.52
38.3;0.54
38.35;0.54
38.4;0.56
38.45;0.54
38.5;0.54
38.55;0.54
38.6;0.54
38.65;0.54
38.7;0.54
38.75;0.54
38.8;0.56
38.85;0.54
38.9;0.56
38.95;0.56
39;0.56
39.05;0.56
39.1;0.56
39.15;0.56
39.2;0.58
39.25;0.56
39.3;0.58
39.35;0.58
39.4;0.58
39.45;0.56
39.5;0.58
39.55;0.58
39.6;0.6
39.65;0.58
39.7;0.58
39.75;0.58
39.8;0.6
39.85;0.58
39.9;0.6
39.95;0.6
40;0.62
40.05;0.58
40.1;0.62
40.15;0.62
40.2;0.62
40.25;0.6
40.3;0.62
40.35;0.62
40.4;0.62
40.45;0.62
40.5;0.62
40.55;0.62
40.6;0.64
40.65;0.62
40.7;0.64
40.75;0.64
40.8;0.64
40.85;0.64
40.9;0.64
40.95;0.64
41;0.66
41.05;0.64
41.1;0.64
41.15;0.66
41.2;0.68
41.25;0.66
41.3;0.66
41.35;0.66
41.4;0.68
41.45;0.66
41.5;0.66
41.55;0.66
41.6;0.7
41.65;0.66
41.7;0.68
41.75;0.68
41.8;0.68
41.85;0.68
41.9;0.68
41.95;0.68
42;0.68
42.05;0.68
42.1;0.68
42.15;0.68
42.2;0.7
42.25;0.68
42.3;0.7
42.35;0.7
42.4;0.72
42.45;0.7
42.5;0.72
42.55;0.72
42.6;0.72
42.65;0.7
42.7;0.72
42.75;0.72
42.8;0.74
42.85;0.72
42.9;0.72
42.95;0.72
43;0.74
43.05;0.72
43.1;0.74
43.15;0.74
43.2;0.74
43.25;0.74
43.3;0.74
43.35;0.74
43.4;0.76
43.45;0.74
43.5;0.76
43.55;0.74
43.6;0.76
43.65;0.74
43.7;0.76
43.75;0.76
43.8;0.78
43.85;0.76
43.9;0.78
43.95;0.78
44;0.8
44.05;0.78
44.1;0.78
44.15;0.78
44.2;0.8
44.25;0.78
44.3;0.8
44.35;0.8
44.4;0.82
44.45;0.8
44.5;0.82
44.55;0.82
44.6;0.82
44.65;0.82
44.7;0.82
44.75;0.82
44.8;0.84
44.85;0.82
44.9;0.84
44.95;0.84
45;0.84
45.05;0.82
45.1;0.84
45.15;0.84
45.2;0.86
45.25;0.84
45.3;0.86
45.35;0.84
45.4;0.88
45.45;0.84
45.5;0.88
45.55;0.86
45.6;0.9
45.65;0.86
45.7;0.88
45.75;0.88
45.8;0.9
45.85;0.88
45.9;0.9
45.95;0.9
46;0.92
46.05;0.9
46.1;0.92
46.15;0.92
46.2;0.94
46.25;0.92
46.3;0.92
46.35;0.94
46.4;0.94
46.45;0.92
46.5;0.94
46.55;0.92
46.6;0.96
46.65;0.92
46.7;0.96
46.75;0.96
46.8;0.98
46.85;0.96
46.9;0.96
46.95;0.96
47;0.98
47.05;0.96
47.1;0.98
47.15;0.98
47.2;1
47.25;0.98
47.3;1
47.35;1
47.4;1.02
47.45;1
47.5;1
47.55;1
47.6;1.02
47.65;1
47.7;1.02
47.75;1.02
47.8;1.02
47.85;1.02
47.9;1.02
47.95;1.02
48;1.04
48.05;1.02
48.1;1.04
48.15;1.04
48.2;1.04
48.25;1.04
48.3;1.04
48.35;1.04
48.4;1.06
48.45;1.04
48.5;1.04
48.55;1.04
48.6;1.04
48.65;1.04
48.7;1.04
48.75;1.04
48.8;1.06
48.85;1.04
48.9;1.04
48.95;1.06
49;1.06
49.05;1.04
49.1;1.06
49.15;1.06
49.2;1.08
49.25;1.06
49.3;1.08
49.35;1.06
49.4;1.08
49.45;1.06
49.5;1.08
49.55;1.1
49.6;1.1
49.65;1.08
49.7;1.08
49.75;1.1
49.8;1.12
49.85;1.1
49.9;1.12
49.95;1.12
50;1.14
50.05;1.12
50.1;1.12
50.15;1.12
50.2;1.16
50.25;1.12
50.3;1.14
50.35;1.16
50.4;1.18
50.45;1.14
50.5;1.18
50.55;1.16
50.6;1.18
50.65;1.16
50.7;1.18
50.75;1.18
50.8;1.2
50.85;1.16
50.9;1.18
50.95;1.2
51;1.22
51.05;1.2
51.1;1.2
51.15;1.2
51.2;1.22
51.25;1.2
51.3;1.22
51.35;1.22
51.4;1.22
51.45;1.2
51.5;1.22
51.55;1.22
51.6;1.24
51.65;1.22
51.7;1.22
51.75;1.24
51.8;1.26
51.85;1.24
51.9;1.24
51.95;1.24
52;1.26
52.05;1.24
52.1;1.26
52.15;1.26
52.2;1.28
52.25;1.26
52.3;1.28
52.35;1.28
52.4;1.3
52.45;1.28
52.5;1.3
52.55;1.3
52.6;1.32
52.65;1.3
52.7;1.32
52.75;1.32
52.8;1.34
52.85;1.32
52.9;1.34
52.95;1.32
53;1.36
53.05;1.32
53.1;1.36
53.15;1.36
53.2;1.38
53.25;1.36
53.3;1.36
53.35;1.38
53.4;1.4
53.45;1.38
53.5;1.4
53.55;1.4
53.6;1.4
53.65;1.38
53.7;1.4
53.75;1.4
53.8;1.42
53.85;1.4
53.9;1.42
53.95;1.42
54;1.44
54.05;1.42
54.1;1.44
54.15;1.44
54.2;1.46
54.25;1.44
54.3;1.46
54.35;1.48
54.4;1.5
54.45;1.46
54.5;1.5
54.55;1.5
54.6;1.5
54.65;1.48
54.7;1.5
54.75;1.52
54.8;1.54
54.85;1.52
54.9;1.54
54.95;1.54
55;1.56
55.05;1.54
55.1;1.56
55.15;1.56
55.2;1.58
55.25;1.56
55.3;1.58
55.35;1.58
55.4;1.6
55.45;1.58
55.5;1.6
55.55;1.6
55.6;1.62
55.65;1.6
55.7;1.62
55.75;1.62
55.8;1.64
55.85;1.6
55.9;1.64
55.95;1.64
56;1.66
56.05;1.64
56.1;1.66
56.15;1.64
56.2;1.68
56.25;1.64
56.3;1.68
56.35;1.68
56.4;1.7
56.45;1.68
56.5;1.68
56.55;1.7
56.6;1.72
56.65;1.7
56.7;1.7
56.75;1.72
56.8;1.74
56.85;1.72
56.9;1.74
56.95;1.72
57;1.76
57.05;1.72
57.1;1.76
57.15;1.74
57.2;1.78
57.25;1.74
57.3;1.78
57.35;1.78
57.4;1.8
57.45;1.78
57.5;1.78
57.55;1.8
57.6;1.8
57.65;1.78
57.7;1.8
57.75;1.8
57.8;1.82
57.85;1.8
57.9;1.82
57.95;1.82
58;1.84
58.05;1.82
58.1;1.84
58.15;1.84
58.2;1.86
58.25;1.84
58.3;1.86
58.35;1.86
58.4;1.88
58.45;1.86
58.5;1.88
58.55;1.88
58.6;1.9
58.65;1.86
58.7;1.9
58.75;1.9
58.8;1.92
58.85;1.9
58.9;1.92
58.95;1.9
59;1.94
59.05;1.9
59.1;1.94
59.15;1.92
59.2;1.94
59.25;1.92
59.3;1.94
59.35;1.94
59.4;1.96
59.45;1.94
59.5;1.96
59.55;1.96
59.6;1.98
59.65;1.96
59.7;1.98
59.75;1.98
59.8;2
59.85;1.98
59.9;2
59.95;2
60;2.02
60.05;2
60.1;2.02
60.15;2.02
60.2;2.04
60.25;2.02
60.3;2.04
60.35;2.04
60.4;2.06
60.45;2.04
60.5;2.06
60.55;2.06
60.6;2.08
60.65;2.06
60.7;2.06
60.75;2.08
60.8;2.1
60.85;2.08
60.9;2.1
60.95;2.1
61;2.14
61.05;2.1
61.1;2.12
61.15;2.14
61.2;2.16
61.25;2.14
61.3;2.16
61.35;2.16
61.4;2.18
61.45;2.16
61.5;2.18
61.55;2.18
61.6;2.22
61.65;2.18
61.7;2.22
61.75;2.2
61.8;2.24
61.85;2.2
61.9;2.24
61.95;2.22
62;2.26
62.05;2.22
62.1;2.26
62.15;2.26
62.2;2.28
62.25;2.26
62.3;2.28
62.35;2.28
62.4;2.3
62.45;2.28
62.5;2.3
62.55;2.3
62.6;2.3
62.65;2.28
62.7;2.3
62.75;2.3
62.8;2.34
62.85;2.3
62.9;2.34
62.95;2.34
63;2.36
63.05;2.34
63.1;2.36
63.15;2.38
63.2;2.4
63.25;2.38
63.3;2.4
63.35;2.4
63.4;2.42
63.45;2.4
63.5;2.42
63.55;2.44
63.6;2.46
63.65;2.42
63.7;2.46
63.75;2.46
63.8;2.48
63.85;2.46
63.9;2.48
63.95;2.48
64;2.5
64.05;2.48
64.1;2.5
64.15;2.5
64.2;2.52
64.25;2.5
64.3;2.52
64.35;2.52
64.4;2.54
64.45;2.52
64.5;2.54
64.55;2.54
64.6;2.56
64.65;2.54
64.7;2.56
64.75;2.56
64.8;2.6
64.85;2.56
64.9;2.6
64.95;2.6
65;2.62
65.05;2.6
65.1;2.62
65.15;2.62
65.2;2.64
65.25;2.62
65.3;2.64
65.35;2.64
65.4;2.66
65.45;2.64
65.5;2.66
65.55;2.68
65.6;2.68
65.65;2.66
65.7;2.68
65.75;2.68
65.8;2.72
65.85;2.68
65.9;2.72
65.95;2.7
66;2.74
66.05;2.7
66.1;2.74
66.15;2.74
66.2;2.76
66.25;2.74
66.3;2.76
66.35;2.76
66.4;2.78
66.45;2.76
66.5;2.78
66.55;2.78
66.6;2.8
66.65;2.78
66.7;2.78
66.75;2.8
66.8;2.8
66.85;2.8
66.9;2.8
66.95;2.82
67;2.84
67.05;2.82
67.1;2.84
67.15;2.84
67.2;2.86
67.25;2.84
67.3;2.84
67.35;2.84
67.4;2.86
67.45;2.84
67.5;2.86
67.55;2.86
67.6;2.9
67.65;2.86
67.7;2.9
67.75;2.88
67.8;2.88
67.85;2.88
67.9;2.88
67.95;2.88
68;2.9
68.05;2.88
68.1;2.9
68.15;2.88
68.2;2.92
68.25;2.88
68.3;2.92
68.35;2.92
68.4;2.92
68.45;2.9
68.5;2.92
68.55;2.92
68.6;2.94
68.65;2.92
68.7;2.94
68.75;2.94
68.8;2.94
68.85;2.92
68.9;2.94
68.95;2.94
69;2.96
69.05;2.94
69.1;2.96
69.15;2.96
69.2;2.98
69.25;2.96
69.3;2.96
69.35;2.96
69.4;2.98
69.45;2.96
69.5;2.98
69.55;2.98
69.6;3
69.65;2.98
69.7;3
69.75;3
69.8;3.02
69.85;3
69.9;3.02
69.95;3.02
70;3.04
70.05;3.02
70.1;3.04
70.15;3.02
70.2;3.06
70.25;3.02
70.3;3.06
70.35;3.06
70.4;3.06
70.45;3.04
70.5;3.06
70.55;3.08
70.6;3.1
70.65;3.08
70.7;3.08
70.75;3.08
70.8;3.1
70.85;3.08
70.9;3.1
70.95;3.1
71;3.12
71.05;3.1
71.1;3.1
71.15;3.12
71.2;3.12
71.25;3.12
71.3;3.12
71.35;3.12
71.4;3.14
71.45;3.12
71.5;3.14
71.55;3.14
71.6;3.16
71.65;3.14
71.7;3.16
71.75;3.16
71.8;3.18
71.85;3.16
71.9;3.16
71.95;3.18
72;3.18
72.05;3.16
72.1;3.18
72.15;3.18
72.2;3.18
72.25;3.18
72.3;3.18
72.35;3.2
72.4;3.2
72.45;3.2
72.5;3.2
72.55;3.2
72.6;3.22
72.65;3.2
72.7;3.22
72.75;3.24
72.8;3.24
72.85;3.22
72.9;3.24
72.95;3.24
73;3.26
73.05;3.24
73.1;3.26
73.15;3.28
73.2;3.28
73.25;3.26
73.3;3.28
73.35;3.28
73.4;3.3
73.45;3.28
73.5;3.3
73.55;3.3
73.6;3.32
73.65;3.3
73.7;3.3
73.75;3.3
73.8;3.32
73.85;3.3
73.9;3.32
73.95;3.32
74;3.32
74.05;3.32
74.1;3.32
74.15;3.32
74.2;3.36
74.25;3.32
74.3;3.36
74.35;3.34
74.4;3.36
74.45;3.34
74.5;3.34
74.55;3.36
74.6;3.38
74.65;3.36
74.7;3.38
74.75;3.38
74.8;3.4
74.85;3.38
74.9;3.4
74.95;3.4
75;3.42
75.05;3.4
75.1;3.42
75.15;3.42
75.2;3.44
75.25;3.42
75.3;3.44
75.35;3.44
75.4;3.46
75.45;3.44
75.5;3.46
75.55;3.48
75.6;3.48
75.65;3.46
75.7;3.48
75.75;3.48
75.8;3.5
75.85;3.48
75.9;3.5
75.95;3.5
76;3.52
76.05;3.5
76.1;3.52
76.15;3.52
76.2;3.54
76.25;3.52
76.3;3.52
76.35;3.54
76.4;3.54
76.45;3.54
76.5;3.54
76.55;3.56
76.6;3.56
76.65;3.54
76.7;3.56
76.75;3.56
76.8;3.6
76.85;3.56
76.9;3.6
76.95;3.58
77;3.62
77.05;3.58
77.1;3.62
77.15;3.6
77.2;3.62
77.25;3.6
77.3;3.62
77.35;3.64
77.4;3.64
77.45;3.62
77.5;3.64
77.55;3.64
77.6;3.66
77.65;3.64
77.7;3.66
77.75;3.66
77.8;3.68
77.85;3.66
77.9;3.66
77.95;3.68
78;3.7
78.05;3.68
78.1;3.68
78.15;3.68
78.2;3.72
78.25;3.68
78.3;3.72
78.35;3.72
78.4;3.74
78.45;3.72
78.5;3.74
78.55;3.74
78.6;3.76
78.65;3.74
78.7;3.76
78.75;3.76
78.8;3.78
78.85;3.74
78.9;3.76
78.95;3.78
79;3.8
79.05;3.78
79.1;3.8
79.15;3.8
79.2;3.82
79.25;3.8
79.3;3.82
79.35;3.82
79.4;3.82
79.45;3.82
79.5;3.82
79.55;3.82
79.6;3.84
79.65;3.82
79.7;3.84
79.75;3.84
79.8;3.86
79.85;3.84
79.9;3.86
79.95;3.86
80;3.88
80.05;3.86
80.1;3.88
80.15;3.86
80.2;3.88
80.25;3.86
80.3;3.88
80.35;3.9
80.4;3.9
80.45;3.88
80.5;3.88
80.55;3.9
80.6;3.9
80.65;3.9
80.7;3.9
80.75;3.9
80.8;3.92
80.85;3.9
80.9;3.92
80.95;3.92
81;3.94
81.05;3.9
81.1;3.94
81.15;3.94
81.2;3.94
81.25;3.92
81.3;3.94
81.35;3.94
81.4;3.94
81.45;3.92
81.5;3.94
81.55;3.94
81.6;3.94
81.65;3.92
81.7;3.94
81.75;3.92
81.8;3.96
81.85;3.92
81.9;3.96
81.95;3.94
82;3.96
82.05;3.94
82.1;3.96
82.15;3.94
82.2;3.96
82.25;3.94
82.3;3.96
82.35;3.94
82.4;3.96
82.45;3.94
82.5;3.96
82.55;3.96
82.6;3.96
82.65;3.96
82.7;3.96
82.75;3.96
82.8;3.98
82.85;3.94
82.9;3.96
82.95;3.96
83;3.96
83.05;3.94
83.1;3.96
83.15;3.96
83.2;3.96
83.25;3.94
83.3;3.96
83.35;3.96
83.4;3.96
83.45;3.94
83.5;3.94
83.55;3.96
83.6;3.96
83.65;3.94
83.7;3.96
83.75;3.94
83.8;3.96
83.85;3.94
83.9;3.96
83.95;3.96
84;3.96
84.05;3.94
84.1;3.94
84.15;3.96
84.2;3.96
84.25;3.94
84.3;3.94
84.35;3.94
84.4;3.94
84.45;3.94
84.5;3.94
84.55;3.94
84.6;3.94
84.65;3.94
84.7;3.94
84.75;3.94
84.8;3.94
84.85;3.94
84.9;3.94
84.95;3.94
85;3.94
85.05;3.94
85.1;3.94
85.15;3.94
85.2;3.94
85.25;3.92
85.3;3.92
85.35;3.94
85.4;3.94
85.45;3.94
85.5;3.94
85.55;3.94
85.6;3.96
85.65;3.94
85.7;3.94
85.75;3.94
85.8;3.94
85.85;3.94
85.9;3.94
85.95;3.92
86;3.94
86.05;3.92
86.1;3.92
86.15;3.9
86.2;3.92
86.25;3.9
86.3;3.92
86.35;3.92
86.4;3.92
86.45;3.9
86.5;3.92
86.55;3.92
86.6;3.92
86.65;3.9
86.7;3.9
86.75;3.9
86.8;3.9
86.85;3.88
86.9;3.88
86.95;3.88
87;3.88
87.05;3.88
87.1;3.88
87.15;3.88
87.2;3.9
87.25;3.86
87.3;3.86
87.35;3.86
87.4;3.88
87.45;3.86
87.5;3.88
87.55;3.86
87.6;3.86
87.65;3.86
87.7;3.86
87.75;3.86
87.8;3.86
87.85;3.84
87.9;3.84
87.95;3.84
88;3.84
88.05;3.84
88.1;3.84
88.15;3.84
88.2;3.84
