	11.259105	49.211147
	11.132599	48.578612
	11.638626	48.958133
	11.385612	48.958133
	11.259105	49.084640
	11.259105	48.705119
	11.259105	48.705119
	11.512119	48.452106
	11.512119	49.211147
	10.879585	48.705119
	11.385612	48.958133
	11.259105	48.958133
	11.259105	48.705119
	11.259105	48.199092
	11.512119	48.831626
	11.385612	48.452106
	11.259105	48.705119
	11.385612	48.705119
	11.132599	48.325599
	11.132599	48.705119
