5.785621829815457140e-01	1.508220513524368478e+00	1.305805970977618458e+01
1.157124365963091428e+00	2.996033241171017547e+00	1.278314050745686892e+01
1.735686548944637142e+00	4.429048738957426679e+00	1.233867504741045273e+01
2.314248731926182856e+00	5.779970493714716717e+00	1.172767690238989857e+01
2.892810914907728126e+00	6.976382438583154766e+00	1.103060147485547660e+01
3.471373097889274284e+00	7.839751004651885680e+00	1.042528411475077554e+01
